Product Name,Category,Price,Rating,Reviews
STRONG BONG Wooden Rolling Tray |Ash Tray |Compact Size 6x4 inch Mango Wood |Sleek Edges & Smooth Finishing,Ashtray,374.00,4.5,2
"bosig® Ashtray,Mini Cigarette Ashtray, Portable Anti Soot Flying Leakage Proof Car Cigarette Holder Mini Portable Handheld Ashtray Smokeless Portable Car Ashtray.",Ashtray,279.00,2.1,6
N/A,Ashtray,499.00,N/A,N/A
"The Purple Tree Metal Royal Candle Holders For Tapered Candles, (Pack of 3, Golden), Christmas Candle Holder, Tealight Holder, Best Gift For Christmas Decor, Christmas Decoration, Dining Table",Candel Holders,519.00,3.9,"1,917"
"Homesake Tealight Candle Holders for Home Decor, Mosaic Glass, Flowers Diwali Decoration Items, Diwali Gift Items, Diwali Decoration Items for Home Decor | Pack of 2",Candel Holders,319.00,4.3,"7,043"
"CentraLit Crystal Tealight Candle Holder Votives Bowl Candle Holders for Home Decoration, Diya Diwali Decoration Lights Centerpieces for Wedding Home Party Table Decoration (Gold (Pack of 10))",Candel Holders,648.00,4.5,361
"JH Gallery Handcrafted Recycled Material Elephant Tealight Candle Holder Home Decoration Item for Diwali Decor (Multicolor, 8 X 5 X 10 Cm) - Pack of 6",Candel Holders,305.00,4.1,945
N/A,Candel Holders,289.00,N/A,N/A
"Elegant Metal Peacock Candle Holder - Perfect Home Decoration Diwali, Intricate Design Tealight Candle Holders for Home Diwali Christmas Decor, Handpainted Tealight Candle Holder (Single Side)",Candel Holders,597.00,4.2,17
"CentraLit Moon Tea Light Crystal Candle Holder,Return Gifts for Pooja, Metal Lanterns, Handicraft Items for Home Decor - Indian Decor Gifts for Wedding Party, Ramadan, Diwali Decoration (Pack of2)",Candel Holders,275.00,4.8,24
"Behoma Metal Pair of Swan Candle Holder & Candles Combo Gift Hamper, Festive Gifting Showpiece for Valentine's Day, Anniversary (2 Metal Swans, 2 Votive Glass Scented Candles,1 Premium Gift Box)",Candel Holders,"2,069.00",4.7,29
"Home Trends India Metal Candle Stand I Candle Holder For Home, Birthday Decoration I Table Romantic, Birthday, Dinner Home & Bar Decorative (Set Of 2, Gold)",Candel Holders,344.00,3.3,23
"The Purple Tree Glass Gold Mercury Votive Tealight Candle Holders For Diwali Christmas (Pack of 6) Diwali Tealights, Corporate Gifts, Home Decor Gift Item, Diwali Decoration, Christmas Tealight",Candel Holders,297.00,3.9,272
Mahganya Set of 6 Votive Glass Tealight Candle Holders - Christmas Decorations Items for Home D�cor Living Room Bedroom Dining Table (Red) - Christmas and Diwali Gifts Multi Color (Red),Candel Holders,178.00,4.0,126
Mahganya Set of 6 Votive Glass Tealight Candle Holders - Christmas Decorations Items for Home D�cor Living Room Bedroom Dining Table (Red) - Christmas and Diwali Gifts Multi Color (Clear),Candel Holders,200.86,3.7,129
Clovefry Antique Glass Candle Stand for Home Decor | Beautiful Candle Holder for Living Room Centre Table | Elegant Candle Stick Holders Table Centerpiece (Clear),Candel Holders,299.00,4.0,39
"The Purple Tree Glass Mosaic Tealight Candle Holder for Diwali Decor, Christmas Decor, Diwali Decoration - Pack of 2",Candel Holders,277.00,3.8,"2,849"
CentraLit Decoartive Tea Light Crsytal Candle Holder - Pooja Diya Decoration Items Home Diwali Brass Puja Item - Diwali Gift Lantern (Pack of 2),Candel Holders,299.00,4.4,296
"WQR Glass Lotus Flower Tea Light Candle Holder, Perfect for Home Decor and Festival Like Christmas Eid Diwali Set of (1)",Candel Holders,299.00,4.6,15
"Amazon Bazaar - Metal Golden Curve Taper Candle Holder, Candlestick Holders Taper Candle Holder - 3 Pcs Candle Stick Holders Set (L + M + S)",Candel Holders,399.00,4.6,3
Webelkart Gold Plated Colour tealight Candle Holder with Flower Vine- Diwali Candle Holder- Diwali Decorations Items for Home Decor,Candel Holders,229.00,3.8,"3,277"
Urban Born Set of 2 Iron Lantern and Candle Tealight Holder for Home Decor Items | Candles for Home Decoration | Candle Holders for Home Decor | 2 Free led Lights (Pack of 2) (Gold),Candel Holders,997.00,4.1,160
"The Purple Tree Beautiful Handcrafted Lotus Urli Bowl for Diwali (Pack of 1, 30 cm) Decorative Bowl for Floating Flowers and Tea Light Candles Home, Tr",Candel Holders,627.00,4.0,"1,242"
"B H Handicrafts (Pack of 2 Golden) Metal Royal Candle Holders for Tapered Candles, Christmas Candle Holder, Tealight Holder, Best Gift for Christmas Decor, Christmas Decoration, Dining Table Candle",Candel Holders,285.00,3.3,12
"Next in Metal Metal T-Light Holder and Pillar Holder Plates, Black Iron Round Candle Tray Pedestal Candle Stand for Pillar Candles, Metal Candle Holders for Dining, Wedding (Pack of 2 Gold)",Candel Holders,195.00,4.0,70
"Diya Urli Diya & Flower Floating Decorative Bowl for Floating Flowers and Tea Light Candles Home,Office and Table Decor| Diwali Decoration Items, Metal, Gold Finish. 10 inches",Candel Holders,125.00,4.0,26
Wooden Decor Hub Wooden Wall Hanging Mirror Reflection Candle Holder for Living Room Wooden Candle Stand for Home Decoration (Brown),Candel Holders,698.00,4.4,134
"Behoma Handcrafted Hammered Large Metal Pillar Candle Holder | Table Centerpieces Coffee Tables or Fireplace Mantels | Candles Stand for Diwali, Home Decor, Gift, Valentine's Day | Golden Set of 2",Candel Holders,"1,399.00",4.5,41
Tealight Holder Urli Bowl Stand | Set of 3 Decorative Urli Stands for Home Decor | Floating Diya Display Piece | Urli Bowl for Diwali and Pooja (Set of 3),Candel Holders,399.00,4.4,15
Webelkart Premium Decorative Rings Candlestick Holder for Home and Dining Table Decor/Tealight Candle Holder for Home and Office Decor - (6.5 inches Gold) (Pack of 1),Candel Holders,149.00,3.7,14
"eCraftIndia Shadow Ganesh Ji Metal Tea Light Holder (8 cm x 8 cm x 11 cm, Brown)",Candel Holders,109.00,3.6,"1,613"
"The Purple Tree Glass Orb Tealight Candle Holders for Christmas (Pack of 1) Christmas Tealights, Corporate Gifts, Home Decor Gift Item, Diwali Decoration, Diwali Décor",Candel Holders,277.00,4.0,238
Vipron Iron T Light Ganesh Candle Holder showpiece Candle Stand Living Room Home Decor (Black),Candel Holders,327.26,4.2,25
Amazon Brand - Solimo Ornamental Iron Tea Light | Stylish | for Indoors & Outdoors Décor (White with Gold Texture),Candel Holders,96.53,4.2,29
"eCraftIndia Metal Peacock Floral Decorative Tea Light Candle Holder for Diwali, Navratri, Ganesh Chaturthi, Christmas, New Year| Tea Light Holders for Home Decor | Diwali Decoration Item | Diwali Gift",Candel Holders,272.00,3.9,275
TIED RIBBONS Pack of 2 Turkish Mosaic Glass Votive Tealight Candle Holders - Decorations Items for Home Table Decor Gifts (Glass) - Decor - Gifts,Candel Holders,275.00,4.0,"3,328"
LUXURY LODGE Decorative Urli Bowl Tealight Holder Stand | Urli Stand Set of 3 for Decoration | Floating Diya Stand Home Decor Decorative Showpiece | Urli Bowl for Diwali and Pooja (Set of 3),Candel Holders,325.00,3.2,111
N/A,Candel Holders,199.00,N/A,N/A
"CRAZE CRAFTS Hammered Copper Look Diya Urli Diya & Flower Decorative Bowl for Floating Flowers and Tea Light Candles Home,Office and Table Decor| Diwali Decoration Items, Metal, 10 inches Gold Finish.",Candel Holders,125.00,3.6,58
CraftVatika Iron Degchi doop stand Tealight Candle Holder - Tea Light Candle Stand Decorative Home Decoration Items for Living Room Netted Style (Pack of 1),Candel Holders,674.24,4.5,221
Lamcy Plaza Handmade Wooden Tea Light Candle Holder |Home Decoration Items| Rustic Home Decor | Table Top Candle Holder | Blue | Set of 3 |,Candel Holders,999.00,4.3,153
Tuxédo 3pc Gold Glass Candle Holders - 3- Candlesticks Holders Gold Glass Candle for Home Decoration Dinning Table Decoration Candle Wedding Holiday Décor,Candel Holders,990.00,4.5,90
"Kaameri Bazaar Bronze Color Metal Bird Cage Tea Light Holder With Butter Pot Tealight Glass For Home Décor, Gold",Candel Holders,299.00,3.9,874
Amazon Brand - Solimo Crystal Tealight Candle Holder | Votives Bowl for Home Décor & Gifting,Candel Holders,79.00,4.3,19
"Craftfry Glass Tea Light Candle Holders for Home Decoration, Party, Wedding, Living Room, Diwali,Chirstamas Decor and Gifting Items (Pack of 16)",Candel Holders,459.00,4.3,63
Tuxédo 3pc Ancient Bronze - Gold Glass Candle Holders - 3- Candlesticks Holders Gold Glass Candle for Home Decoration Dinning Table Decoration Candle Wedding Holiday Décor,Candel Holders,990.00,4.4,"1,060"
Vudy Wooden 8 Inch High Wooden Pillar Candle Holder Ideal for Weddings or Parties as Well as Home Decor (Brown),Candel Holders,299.00,4.4,391
"Easyera Mini Lotus Tealight Holder Candle Stand, Metal, Golden, Home Decor Diwali, Christmas Gift Set (Pack 2 Golden (Mini Lotus))",Candel Holders,299.00,4.5,16
PURESTORY Candle Holder | Candle Holders for Home Decoration | Heat Resistance with Aesthetic Appeal | Best for Gifting & Diwali Decoration | Silver Metal Candle Stand | Size - 3.5 Inch | Pack of 2,Candel Holders,349.00,4.2,58
"TIED RIBBONS Pack of 6 Mosaic Glass Votive Tealight Candle Holders for Dining Table - Decorations Items for Home Decor Living Room (Pack of 6, Glass) - Home Décor - Gifts Item",Candel Holders,699.00,4.1,462
"Amazon Brand - Solimo Designer Metal Tealight Candle Holder for Home Décor & Gifting, Gold",Candel Holders,145.53,4.2,59
Clovefry Antique Glass Candle Stand for Home Decor | Beautiful Candle Holder for Living Room Centre Table | Elegant Candle Stick Holders Table Centerpiece (Blue Pack of 2),Candel Holders,599.00,3.9,17
"Craftasia Vintage Antique Wall Decor Tea Light Candle Holder - Lota Dhoop Dani Pot - Incense Holder - with Hook Bell Art Hanger, Iron, Gold finish",Candel Holders,"1,299.00",4.3,98
"Amazon Brand - Solimo Wax Tealight Candles, 3-Hour Burn Time, Smokeless, No Residue (Set of 100, Unscented)",Candels,429.00,4.2,"77,427"
"PROSPERRO LUMO by Parkash Candles Paraffin Wax Candles Tea Light, 3 hr Burn time, No Residue Diwali Decoration,Smokeless, (100 PC Unscented)",Candels,299.00,4.0,"5,906"
"Bella Vita Organic Soy Wax Aroma Candles Set Of 4 Scented Aromatic Fragrance Vanilla, Cinnamon, Lavender & Rose For Gifting Home, 60 Gms Each,Up To 15 Hours Burn Time",Candels,325.00,3.8,"6,098"
PROSPERRO LUMO by Parkash Wax Candles Chime Candles Set of 20 | Ritual Spell Candle | Unscented (Green),Candels,139.00,4.1,"1,545"
"Aromahpure Scented Candles (55 Hours) (100% Soy Wax)- Handcrafted | Smoke-Free | Sweet Cinnamon- Cinnamon & Woody, Sugar Cookies- Sugery, Caramel & Vanilla Fragrance Candles for Home, IFRA Certified",Candels,324.00,3.9,789
"Shraddha Creation Scented Candles For Home Decor, Rose Fragrance, Heart Shape, Red Color, Pack Of 12, 3.5 X 1.5 Cm - Wax",Candels,264.00,4.3,227
"Welburn Veda&Co™ Wax Tealight Candles - Pack of 100, 2-3 Hours Burning Time, 100% Fully Refined Paraffin Wax, Unscented, Smokeless, Dripless, for Home Decor, Offices & Other Occasions (White)",Candels,365.00,4.0,158
"WP WANNA PARTY Wanna Unscented Party Twisty Metallic Golden Spiral Candles-6Pc, Twisty Candles for Birthday, Baby Shower, Wedding Party & Cake Decoration",Candels,125.00,4.0,559
"Amazon Brand - Solimo Wax Tealight Candles, 2-Hour Burn Time, Smokeless, No Residue (Set of 100, Unscented)",Candels,369.00,3.7,"3,961"
Aura Decor Unscented Pure Wax Stick Candle Pack of 20 (White),Candels,119.00,4.0,"1,179"
"amazon basics 12 Pcs Decorative LED Tealight for Gifting, Mandir, Office & Home Décor (Yellow, Matte)",Candels,180.89,3.5,"3,672"
Iris Home Fragrances Fragranced Shot Glass Candles Pack of 3 -Damask Rose- Mango Sorbet- Peach Pomogranate- 40g Each- Burn time 8 hrs per Candle,Candels,255.00,4.2,167
"ThinkArtDecor Scented Tealight Candles, Organic Luxury Aroma Upto 4 Hours, Smokeless & Dripless Soy Wax Diya (Pack of 12, Turkish Rose)",Candels,299.00,4.1,704
"Ein Sof Tealight Candles 100% Pure Wax, Unscented, Pack of 50, Long Burning Tealight, 9 Hours Burn time, White Unscented Tea Light Candles",Candels,663.00,4.1,"1,276"
Quace Wax Tealight Candles Set of 100 (White Unscented),Candels,279.00,3.4,628
AuraDecor Fragrance Votive Candles || Smokeless Scented Candle || Aroma Candles || Candles for Decoration || Wedding Candle || Burns Upto 8 Hours (Pack of 6) (Raspberry),Candels,130.00,3.7,477
"Shubhkart Tejas Puja Ghee T-Light Candles 50N | Non Toxic Smokeless & Wax Free Tea Light Candles Perfect for Home Decor, Prayers, Rituals|No Residue Long Lasting| 3 Hours Burn Time (Set of 50)",Candels,189.00,4.3,304
"eCraftIndia Set of 10 Romantic Heart Shaped Rose Scented Tea Light Candles for Diwali, Anniversary, Valentine's Day, Wedding, Birthday, Valentine's Day Decorations | T Light Candles for Home Decor",Candels,228.00,4.1,14
"SATYAM KRAFT 6 Pcs Flameless & Smokeless Decorative Acrylic Led TeaLight Candles for Home Decor,Gifts,Christmas,Festival, Anniversary,Birthday,Wedding Valentine(Yellow)",Candels,269.00,4.0,"1,107"
"Asian Aura English Lavender Scented Jar Candle - Highly Fragranced Approx. 70gms Wax (Purple, Pack of 1) - Relaxation, Tranquility, and Serenity in Every Scented Flame",Candels,170.00,3.6,40
"Amazon Brand - Solimo 3 oz Candles | Scented | Smokeless | No Residue | 20 Hours Burn Time (Set of 3, Sandalwood, Jasmine and Lemon Grass)",Candels,269.00,3.8,124
"EM5™ Aromatherapy Scented Candles Set of 4 | Sleep/Destress - Focus/Meditate - Relax/Calm - Refresh/Rejuvenate | 100g Each, 30Hrs Burn Time | 100% Natural Wax | Non-Toxic, Clean Burning Candles",Candels,799.00,4.1,925
PROSPERRO LUMO by Parkash Candles Unscented Dripless Taper Candles || 10 Inch x 0.75 Inch || Ram Mandir Candle || Spell || Set of 4 || Paraffin Wax (White),Candels,169.00,3.7,81
AuraDecor Fragrance Heat Diffuser Gift Set with Tealight Candles || HomeDecor || Diffuser Set || Tealight || Candles (Jasmine),Candels,199.00,4.2,284
"EKAM | 3 Wick Soy Wax Scented Candle| 35 Hours Burn Time| Long Lasting Premium Candles| Ideal for Home Decor, Gifting & Aromatherapy| Mahogany Fragrance",Candels,699.00,4.3,198
"ThinkArtDecor Soy Wax Scented Candles for Home Decoration, Burn Time 35-40 Hrs, Luxury Fragrance Candles for Gifting, Aesthetic Glass Jar Aroma Therapy Candle (Midnight Jasmine)",Candels,499.00,4.0,729
"PROSPERRO LUMO by Parkash Candles Chime Candles/Stick Candle/Spell Candle Set of 40 | Ritual Spell Candle | Unscented (Multicolour), Wax",Candels,279.00,4.3,270
"True Decor Wax 5"" Green Pack Of 20 Chime/Spell/Mombati Candles || Green Candles For Money, Success, Health And Good Luck || Burn Time 4 Hrs",Candels,198.00,4.2,71
"Floryn Decor Glass Jar Scented Candles Gift Set | Scented Candle Set Of 6 | Highly Fragranced Candles Pack Of 6 Mini Jars (Pack Of 6), Aromatic",Candels,359.00,3.6,599
"PROSPERRO LUMO by Parkash Candles Unscented Pillar Candles Set of 3 || 2x2, 2x4, 2x6 Inches || Paraffin Wax Candles || Home Decor (White)",Candels,269.00,4.3,198
Aromahpure Scented Candle (45 hrs) (100% Soy Wax)- Handcrafted | Smoke-Free | Joyful Lavender- Lavender Fragrance Candles for Home & Gift Sets,Candels,283.00,3.7,243
"Amazon Brand - Solimo Heart Tealight Candles | Smokeless | No Residue | 4 Hours Burn Time (Set of 8, Rose)",Candels,139.00,4.2,182
"SATYAM KRAFT 3 Pcs Flameless & Smokeless Led Tea Light Candle for Home Decoration,wedding Gifting,Festival, House,Balcony,Room,Birthday,valentine Day Decoration, Piller candles,LED valentine's Candles",Candels,399.00,3.5,158
"TEKCOOL Tea Light Candles Set of 50-100% Pure Wax, Smokeless, Tealight Candles for Home Decoration, 3 Hour Burniong Time Candles for Diwali,Christmas,New Year, Festivals",Candels,173.00,4.1,109
PROSPERRO LUMO Paraffin Wax By Parkash Candles Set Of 3 Fragrance Pillar Candles Marble Finish (White Cinnamon Sticks),Candels,339.00,4.0,404
"Shraddha Creation Scented Candles For Home Decor, Rose Fragrance, Pillar Shape And Floating Combo, Red Color, Pack Of 10, 4 X 7 Centimeters - Wax",Candels,393.00,3.8,473
"Indoblaze Paraffin Wax Long Burning Tea Light Candles | Tealights Candles Set Of 30 | Big- 22 Gram Each | Burning Time- 5-6 Hours Appx | Pack Of 30, Unscented",Candels,399.00,4.0,119
"IRIS Wax Homefragrances Pack Of 2, Fragrance Pillar Candles- 120G Each- 2""X 3"" (Lavender)",Candels,210.00,3.5,41
"AuraDecor 3 Hour Burning Time Fragrance Tealight Candle Pack of 10 || Scented Candle || Tealight Candle || Fragrance Candle || Cups Tealight Candle. (English Rose, Paraffin Wax)",Candels,119.00,3.7,390
"PROSPERRO LUMO Paraffin Wax Candles Tea Light, Set Of 100, Unscented, 3 Hr, 3.6 X 1.1 Cm",Candels,329.00,4.0,81
"RIPP Small Glass Jelly Gel Candles Decor Gel Wax Smokeless Decorated Mini Candles for Home Decor Diwali Decoration,Spa,Birthdays Party,Festivals Christmas Multi Size- 2.5x2.5 cm (Pack of 12)",Candels,148.00,2.7,6
"VRB Dec™ 24 Pcs Acrylic Flameless & Smokeless Decorative Candles Led Tea Light Candle Perfect for Gifting, Home, Birthday, Diwali, Christmas,Decorative Candles,Balcony, Birthday (Acrylic - 24 Pcs)",Candels,349.00,3.7,193
"AuraDecor Taper Candles Pack || Dinner Candles || Celebration Candles || 10 inch Candles || Dripless || Smokeless Candle || Burnng Time 8 Hours (Pack of 4, Red)",Candels,149.00,3.6,131
"Amazon Brand - Solimo Votive Glass Candles, Pack of 6 (Scented - Lavender, Lemon Grass & Rose)",Candels,379.00,4.1,"1,481"
"Amazon Brand - Solimo Wax Tealight Candles | Smokeless | No Residue | 6 Hours Burn Time | Unscented (Set of 20, White)",Candels,219.00,4.5,80
"CraftVatika Wax Tealight Candles Set of 50 for Diwali Decoration Item,3 Hours Burn Diwali Decoration Gift Items for Home Decor, Wax Tea Light Candles for All Festival (Set of 50)",Candels,205.00,3.8,390
AMFIN (Pack of 6) Happy Birthday Printed Pastel Color Candle with Holder for Birthday Cake Topper Accessories/Candles for Decoration/Cake Toppers Decorating Items for Kids Party - Multicolor,Candels,89.00,4.0,485
"SATYAM KRAFT 24 Pcs Flameless & Smokeless Decorative Acrylic Led TeaLight Candles for Home Decor,Gifts,Festival, Anniversary,Birthday,Wedding, Valentine, Events (Yellow, 5 cm)",Candels,449.00,4.0,"3,259"
N/A,Candels,999.00,N/A,N/A
"Floryn Decor Small Scented Candles for Home Decor | Candles for Gifting, Aromatherapy & Decor | Scented Candles Gift Set for Men & Women (6)",Candels,249.00,4.8,5
Sehaz Artworks Kitchen Decor Items | Home Decor Items For Living Room | kitchen decoration items | Home Decoration Items Stylish | Room Decor Wall Decor Items For Bedroom,Children Decour,249.00,4.5,785
"Amazon Basics MS Metal Bookend for Office, Home, Bedroom | Set of 2 | Black",Children Decour,299.00,4.5,146
CVANU 2 Sheets of Beautiful Flowers Wall Sticker Printed on Vinyl Self-Adhesive for Wall Decoration (11.41inchX14.56inch)_F170,Children Decour,137.00,4.2,127
"DreamKraft Glow Wall Self-Adhesive Sticker Starry Night Design (Vinyl ,Neon, 30cms x 24cms ,422 Stickers)",Children Decour,265.00,4.0,"1,667"
"Art Street Live Love Laugh MDF Plaque Painted Cutout Ready To Hang Home Decor Wall Art, Valentine Day Gift -Black",Children Decour,199.00,4.3,"3,719"
"Wallstick PVC Vinyl Baby Kids Learning Education Nursery, Pre School and Kindergarten Alphabets Wall Sticker (120 x 70 cm)",Children Decour,189.00,4.0,"1,837"
"Clixera Ideal Round Trash Cans for Home or Office,Metal Mesh Big Size Dustbin for Room for Kids,Metal Trash Bin Ideal for Home/Office/Coffee Shop/Hotel/Bathroom/Living Room,Paper Basket (Pack 1)",Children Decour,329.00,3.9,60
